player_id,first_name,last_name,nationality,birth_city,primary_position,birth_date,birth_state_province,height_cm,weight_kg,shoots_catches
8476474,Stefan,Noesen,USA,Plano,RW,1993-02-12,TX,185.42,92.98636,R
8480143,Jakub,Jerabek,CZE,Pilsen,D,1991-05-12,unknown,180.34,90.7184,L
8480002,Nico,Hischier,CHE,Brig,C,1999-01-04,unknown,185.42,79.3786,L
8474818,Jordie,Benn,CAN,Victoria,D,1987-07-26,BC,187.96,89.811216,L
8475848,Brendan,Gallagher,CAN,Edmonton,RW,1992-05-06,AB,175.26,82.100152,R
8479407,Jesper,Bratt,SWE,Stockholm,LW,1998-07-30,unknown,177.8,79.3786,L
8477425,Miles,Wood,USA,Buffalo,LW,1995-09-13,NY,187.96,88.45044,L
8477455,Jacob,de la Rose,SWE,Arvika,LW,1995-05-20,unknown,190.5,95.25431999999999,L
8477355,Will,Butcher,USA,Sun Prairie,D,1995-01-06,WI,177.8,86.18248,L
8475235,Nicolas,Deslauriers,CAN,LaSalle,LW,1991-02-22,QC,185.42,97.52228,L
8476381,Andrew,Shaw,CAN,Belleville,RW,1991-07-20,ON,180.34,82.553744,R
8475913,Mark,Stone,CAN,Winnipeg,RW,1992-05-13,MB,193.04,99.336648,R
8475815,Julian,Melchiori,CAN,Richmond Hill,D,1991-12-06,ON,195.58,97.068688,L
8474884,Mike,Hoffman,CAN,Kitchener,LW,1989-11-24,ON,182.88,82.100152,L
8473537,Viktor,Stalberg,SWE,Gothenburg,LW,1986-01-17,unknown,190.5,94.80072799999999,L
8471676,Bobby,Ryan,USA,Cherry Hill,RW,1987-03-17,NJ,187.96,94.80072799999999,R
8476279,Jyrki,Jokipakka,FIN,Tampere,D,1991-08-20,unknown,190.5,97.52228,L
8474250,Zack,Smith,CAN,Maple Creek,LW,1988-04-05,SK,187.96,94.347136,L
8478031,Nelson,Nogier,CAN,Saskatoon,D,1996-05-27,SK,187.96,86.636072,R
8467967,Chris,Kelly,CAN,Toronto,C,1980-11-11,ON,182.88,86.18248,L
8471768,Tom,Pyatt,CAN,Thunder Bay,LW,1987-02-14,ON,180.34,83.91452,L
8474739,Tommy,Wingels,USA,Evanston,C,1988-04-12,IL,182.88,90.7184,R
8476879,Cody,Ceci,CAN,Ottawa,D,1993-12-21,ON,187.96,94.80072799999999,R
8474018,Christopher,DiDomenico,CAN,Toronto,LW,1989-02-20,ON,180.34,78.925008,R
8473544,Derick,Brassard,CAN,Hull,C,1987-09-22,QC,185.42,91.625584,L
8476419,Jean-Gabriel,Pageau,CAN,Ottawa,C,1992-11-11,ON,177.8,83.460928,R
8470358,Alexandre,Burrows,CAN,Pincourt,RW,1981-04-11,QC,185.42,89.357624,L
8474697,Mark,Borowiecki,CAN,Ottawa,D,1989-07-12,ON,185.42,93.893544,L
8475227,Chris,Wideman,USA,St. Louis,D,1990-01-07,MO,177.8,83.007336,R
8474578,Erik,Karlsson,SWE,Landsbro,D,1990-05-31,unknown,182.88,86.636072,R
8476288,Ryan,Dzingel,USA,Wheaton,LW,1992-03-09,IL,182.88,86.18248,L
8477237,Mike,Condon,USA,Holliston,G,1990-04-27,MA,187.96,88.45044,L
8476368,Fredrik,Claesson,SWE,Stockholm,D,1992-11-24,unknown,185.42,90.7184,L
8474068,Kyle,Turris,CAN,New Westminster,C,1989-08-14,BC,185.42,86.18248,R
8476539,Jonathan,Marchessault,CAN,Cap-Rouge,C,1990-12-27,QC,175.26,78.925008,R
8476779,Brad,Hunt,CAN,Maple Ridge,D,1988-08-24,BC,175.26,84.821704,L
8476883,Andrei,Vasilevskiy,RUS,Tyumen,G,1994-07-25,unknown,190.5,93.893544,L
8473970,Rob,Klinkhammer,CAN,Lethbridge,LW,1986-08-12,AB,190.5,97.068688,L
8476905,Chandler,Stephenson,CAN,Saskatoon,C,1994-04-22,SK,182.88,92.079176,L
8475831,Philipp,Grubauer,DEU,Rosenheim,G,1991-11-25,unknown,185.42,86.636072,L
8474550,Antti,Niemi,FIN,Vantaa,G,1983-08-29,unknown,187.96,97.52228,L
8477043,Christian,Djoos,SWE,Gothenburg,D,1994-08-06,unknown,182.88,76.657048,L
8477944,Jakub,Vrana,CZE,Prague,LW,1996-02-28,unknown,182.88,89.357624,L
8479376,Victor,Mete,CAN,Woodbridge,D,1998-06-07,ON,175.26,83.460928,L
8477474,Madison,Bowey,CAN,Winnipeg,D,1995-04-22,MB,187.96,89.811216,R
8476807,Matt,Tennyson,USA,Minneapolis,D,1990-04-23,MN,187.96,92.98636,R
8464977,Dainius,Zubrus,LTU,Elektrenai,C,1978-06-16,unknown,195.58,102.0582,L
8471371,Mike,Brown,USA,Chicago,RW,1985-06-24,IL,180.34,92.98636,R
8470854,Tanner,Glass,CAN,Regina,LW,1983-11-29,SK,185.42,96.615096,L
8470201,Jiri,Hudler,CZE,Olomouc,RW,1984-01-04,unknown,177.8,86.18248,L
8475738,Jordan,Weal,CAN,North Vancouver,C,1992-04-15,BC,177.8,81.192968,R
8470877,David,Jones,CAN,Guelph,RW,1984-08-10,ON,190.5,94.347136,R
8471664,Mason,Raymond,CAN,Cochrane,LW,1985-09-17,AB,185.42,81.192968,L
8471222,Ladislav,Smid,CZE,Frydlant,D,1986-02-01,unknown,193.04,95.25431999999999,L
8471403,Karri,Ramo,FIN,Asikkala,G,1986-07-01,unknown,187.96,93.439952,L
8474577,Joe,Colborne,CAN,Calgary,C,1990-01-30,AB,195.58,100.243832,L
8475650,Brandon,Bollig,USA,St. Charles,LW,1987-01-31,MO,187.96,99.79024,L
8477591,Josh,Jooris,CAN,Burlington,RW,1990-07-14,ON,185.42,89.357624,R
8467496,Andrei,Markov,RUS,Voskresensk,D,1978-12-20,unknown,182.88,90.7184,L
8471976,David,Desharnais,CAN,Laurier-Station,C,1986-09-14,QC,170.18,81.64656,L
8477810,Joel,Hanley,CAN,Keswick,D,1991-06-08,ON,180.34,86.636072,L
8477969,Marcus,Pettersson,SWE,Skellefteå,D,1996-05-08,unknown,193.04,81.64656,L
8470140,Kari,Lehtonen,FIN,Helsinki,G,1983-11-16,unknown,193.04,94.80072799999999,L
8469638,Jussi,Jokinen,FIN,Kalajoki,LW,1983-04-01,unknown,180.34,89.811216,L
8468001,Derek,MacKenzie,CAN,Sudbury,C,1981-06-11,ON,180.34,82.100152,L
8476428,Rocco,Grimaldi,USA,Anaheim,C,1993-02-08,CA,167.64,81.64656,R
8466141,Roberto,Luongo,CAN,Montreal,G,1979-04-04,QC,190.5,98.429464,L
8475736,Connor,Brickley,USA,Everett,C,1992-02-25,MA,182.88,92.079176,L
8477932,Aaron,Ekblad,CAN,Windsor,D,1996-02-07,ON,193.04,97.975872,R
8475755,Alex,Petrovic,CAN,Edmonton,D,1992-03-03,AB,193.04,93.439952,R
8475760,Nick,Bjugstad,USA,Minneapolis,C,1992-07-17,MN,198.12,98.883056,R
8476456,Jonathan,Huberdeau,CAN,Saint-Jerome,LW,1993-06-04,QC,185.42,85.275296,L
8465185,Willie,Mitchell,CAN,Port McNeill,D,1977-04-23,BC,190.5,95.25431999999999,L
8471245,Dave,Bolland,CAN,Mimico,C,1986-06-05,ON,182.88,83.460928,R
8476389,Vincent,Trocheck,USA,Pittsburgh,C,1993-07-11,PA,177.8,82.553744,R
8475253,Garrett,Wilson,CAN,Barrie,LW,1991-03-16,ON,187.96,90.264808,L
8474000,Steven,Kampfer,USA,Ann Arbor,D,1988-09-24,MI,180.34,88.45044,R
8475191,Reilly,Smith,CAN,Toronto,RW,1991-04-01,ON,182.88,83.91452,L
8465978,Shawn,Thornton,CAN,Oshawa,LW,1977-07-23,ON,187.96,98.429464,R
8467331,Brad,Stuart,CAN,Rocky Mountain House,D,1979-11-06,AB,187.96,97.52228,L
8477916,Borna,Rendulic,HRV,Zagreb,RW,1992-03-25,unknown,187.96,90.7184,R
8467338,Alex,Tanguay,CAN,Ste-Justine,LW,1979-11-21,QC,185.42,87.996848,L
8477453,Chris,Bigras,CAN,Orillia,D,1995-02-22,ON,185.42,86.18248,L
8475717,Calvin,Pickard,CAN,Moncton,G,1992-04-15,NB,185.42,90.7184,L
8474597,Cody,Goloubef,CAN,Mississauga,D,1989-11-30,ON,185.42,90.7184,R
8476390,Joseph,Cramarossa,CAN,Toronto,C,1992-10-26,ON,182.88,87.089664,L
8471504,Rene,Bourque,CAN,Lac La Biche,RW,1981-12-10,AB,187.96,98.429464,L
8471766,Jared,Boll,USA,Charlotte,RW,1986-05-13,NC,190.5,93.439952,R
8475199,Eric,Gelinas,CAN,Vanier,D,1991-05-08,ON,193.04,97.52228,L
8469492,Fedor,Tyutin,RUS,Izhevsk,D,1983-07-19,unknown,187.96,100.243832,L
8474604,Aaron,Ness,USA,Roseau,D,1990-05-18,MN,177.8,83.460928,L
8477456,J.T.,Compher,USA,Northbrook,LW,1995-04-08,IL,182.88,87.543256,R
8477973,Vladislav,Kamenev,RUS,Orsk,C,1996-08-12,unknown,187.96,87.996848,L
8477573,Nathan,Walker,AUS,Cardiff,LW,1994-02-07,unknown,175.26,84.368112,L
8477958,Nikolay,Goldobin,RUS,Moscow,RW,1995-10-07,unknown,180.34,83.91452,L
8479442,Troy,Stecher,CAN,Richmond,D,1994-04-07,BC,177.8,86.18248,R
8475690,Christopher,Tanev,CAN,Toronto,D,1989-12-20,ON,187.96,88.45044,R
8478408,Travis,Dermott,CAN,Newmarket,D,1996-12-22,ON,182.88,94.347136,L
8477953,Kasperi,Kapanen,FIN,Kuopio,RW,1996-07-23,unknown,185.42,84.821704,R
8471774,Alex,Stalock,USA,St. Paul,G,1987-07-28,MN,182.88,86.636072,L
8475799,Nino,Niederreiter,CHE,Chur,RW,1992-09-08,unknown,187.96,97.975872,L
8475816,Stanislav,Galiev,RUS,Moscow,RW,1992-01-17,unknown,185.42,89.357624,R
8474096,Nick,Spaling,CAN,Palmerston,C,1988-09-19,ON,185.42,89.811216,L
8470617,Mike,Richards,CAN,Kenora,C,1985-02-11,ON,180.34,88.904032,L
8475247,Michael,Latta,CAN,Kitchener,C,1991-05-25,ON,182.88,93.893544,R
8473426,Mike,Weber,USA,Pittsburgh,D,1987-12-16,PA,187.96,98.429464,L
8476465,Ryan,Murphy,CAN,Aurora,D,1993-03-31,ON,180.34,83.91452,R
8476162,Steve,Oleksy,USA,Chesterfield,D,1986-02-04,MI,182.88,85.275296,R
8478004,Brett,Lernout,CAN,Winnipeg,D,1995-09-24,MB,193.04,97.068688,R
8479292,Charlie,Lindgren,USA,Lakeville,G,1993-12-18,MN,185.42,82.553744,R
8477642,Rinat,Valiev,RUS,Nizhnekamsk,D,1995-05-11,unknown,190.5,97.52228,L
8478454,Noah,Juulsen,CAN,Surrey,D,1997-04-02,BC,187.96,79.3786,R
8476925,Colton,Sissons,CAN,North Vancouver,C,1993-11-05,BC,185.42,90.7184,R
8477003,Riley,Barber,USA,Pittsburgh,RW,1994-02-07,PA,182.88,86.18248,R
8476158,Harry,Zolnierczyk,CAN,Toronto,LW,1987-09-01,ON,180.34,81.64656,L
8477424,Juuse,Saros,FIN,Forssa,G,1995-04-19,unknown,180.34,81.64656,L
8474134,Yannick,Weber,CHE,Morges,D,1988-09-23,unknown,180.34,90.7184,R
8474056,P.K.,Subban,CAN,Toronto,D,1989-05-13,ON,182.88,95.25431999999999,R
8477482,Zach,Sanford,USA,Salem,LW,1994-11-09,MA,193.04,93.893544,L
8475625,Matt,Irwin,CAN,Victoria,D,1987-11-29,BC,185.42,93.893544,L
8477942,Kevin,Fiala,CHE,St. Gallen,LW,1996-07-22,unknown,177.8,87.543256,L
8475793,Ryan,Johansen,CAN,Vancouver,C,1992-07-31,BC,190.5,98.883056,R
8471418,Anton,Khudobin,RUS,Ust-Kamenogorsk,G,1986-05-07,unknown,180.34,88.45044,L
8471735,Keith,Yandle,USA,Boston,D,1986-09-09,MA,185.42,88.904032,L
8474149,Evgenii,Dadonov,RUS,Chelyabinsk,RW,1989-03-12,unknown,180.34,83.91452,L
8477955,Jared,McCann,CAN,Stratford,C,1996-05-31,ON,185.42,89.811216,L
8474098,Colton,Sceviour,CAN,Red Deer,C,1989-04-20,AB,182.88,88.45044,R
8479325,Charlie,McAvoy,USA,Long Beach,D,1997-12-21,NY,182.88,94.347136,R
8477346,MacKenzie,Weegar,CAN,Ottawa,D,1994-01-07,ON,182.88,96.161504,R
8476891,Matt,Grzelcyk,USA,Charlestown,D,1994-01-05,MA,175.26,78.925008,L
8476374,Sean,Kuraly,USA,Dublin,C,1993-01-20,OH,187.96,96.615096,L
8478498,Jake,DeBrusk,CAN,Edmonton,LW,1996-10-17,AB,182.88,85.275296,L
8477320,Anton,Blidh,SWE,Molnlycke,LW,1995-03-14,unknown,182.88,91.171992,L
8467407,Brian,Gionta,USA,Rochester,RW,1979-01-18,NY,170.18,80.739376,R
8470655,David,Backes,USA,Minneapolis,RW,1984-05-01,MN,190.5,100.243832,R
8476875,Mike,Matheson,CAN,Pointe-Claire,D,1994-02-27,QC,187.96,87.089664,L
8477213,Tim,Schaller,USA,Merrimack,C,1990-11-16,NH,187.96,95.25431999999999,L
8478843,Denis,Malgin,CHE,Olten,C,1997-01-18,unknown,175.26,80.28578399999999,R
8475796,Mark,Pysyk,CAN,Sherwood Park,D,1992-01-11,AB,185.42,90.7184,R
8479553,Maxim,Mamin,RUS,Moscow,C,1995-01-13,unknown,187.96,86.636072,L
8478443,Brandon,Carlo,USA,Colorado Springs,D,1996-11-26,CO,195.58,94.347136,R
8478366,Frank,Vatrano,USA,East Longmeadow,C,1994-03-14,MA,175.26,91.171992,L
8478046,Danton,Heinen,CAN,Langley,C,1995-07-05,BC,185.42,83.91452,L
8470041,Rick,Nash,CAN,Brampton,LW,1984-06-16,ON,193.04,95.707912,L
8477452,Ian,McCoshen,USA,Anaheim,D,1995-08-05,CA,190.5,98.429464,L
8477493,Aleksander,Barkov,FIN,Tampere,C,1995-09-02,unknown,190.5,96.615096,L
8477512,Frederik,Gauthier,CAN,Laval,C,1995-04-26,QC,195.58,105.233344,L
8467493,Chris,Neil,CAN,Flesherton,RW,1979-06-18,ON,185.42,94.80072799999999,R
8478376,Casey,Bailey,USA,Anchorage,RW,1991-10-27,AK,190.5,88.45044,R
8475613,Nate,Prosser,USA,Elk River,D,1986-05-07,MN,187.96,91.171992,R
8475287,Erik,Haula,FIN,Pori,LW,1991-03-23,unknown,182.88,87.543256,L
8476872,Scott,Laughton,CAN,Oakville,C,1994-05-30,ON,185.42,86.18248,L
8476235,Justin,Fontaine,CAN,Bonnyville,RW,1987-11-06,AB,177.8,78.925008,R
8469469,R.J.,Umberger,USA,Pittsburgh,C,1982-05-03,PA,187.96,97.068688,L
8470871,Chris,Porter,CAN,Toronto,LW,1984-05-29,ON,185.42,93.439952,L
8473646,Ryan,Carter,USA,White Bear Lake,LW,1983-08-03,MN,185.42,92.98636,L
8473404,Niklas,Backstrom,FIN,Helsinki,G,1978-02-13,unknown,187.96,87.089664,L
8475745,Charlie,Coyle,USA,E. Weymouth,C,1992-03-02,MA,190.5,100.243832,R
8477850,Christian,Folin,SWE,Gothenburg,D,1991-02-09,unknown,190.5,92.532768,R
8478563,Evgeny,Medvedev,RUS,Chelyabinsk,D,1982-08-27,unknown,190.5,84.821704,L
8468526,Jarret,Stoll,CAN,Melville,C,1982-06-24,SK,185.42,97.975872,R
8477960,Adrian,Kempe,SWE,Kramfors,LW,1996-09-13,unknown,187.96,88.45044,L
8478233,Andrew,Mangiapane,CAN,Toronto,LW,1996-04-04,ON,177.8,83.460928,L
8477380,Jonny,Brodzinski,USA,Ham Lake,C,1993-06-19,MN,185.42,98.429464,L
8480147,Oscar,Fantenberg,SWE,Ljunby,D,1991-10-07,unknown,182.88,95.25431999999999,L
8475949,Marek,Hrivik,SVK,Cadca,LW,1991-08-28,unknown,187.96,89.357624,R
8477073,Kurtis,MacDermid,CAN,Sauble Beach,D,1994-03-25,ON,195.58,105.686936,L
8480113,Alex,Iafallo,USA,Eden,C,1993-12-21,NY,182.88,83.91452,L
8468685,Henrik,Lundqvist,SWE,Are,G,1982-03-02,unknown,185.42,81.64656,L
8470609,Steve,Bernier,CAN,Quebec City,RW,1985-03-31,QC,190.5,99.79024,R
8467096,Dan,Boyle,CAN,Ottawa,D,1976-07-12,ON,180.34,87.996848,R
8475715,Oscar,Lindberg,SWE,Skellefteå,C,1991-10-29,unknown,185.42,91.625584,L
8470144,Frans,Nielsen,DNK,Herning,C,1984-04-24,unknown,185.42,85.275296,L
8475855,Jesper,Fast,SWE,Nassjo,RW,1991-12-02,unknown,182.88,86.636072,R
8475763,Kevin,Hayes,USA,Dorchester,C,1992-05-08,MA,195.58,98.429464,L
8477126,Jayson,Megna,USA,Fort Lauderdale,C,1990-02-01,FL,185.42,88.45044,R
8475184,Chris,Kreider,USA,Boxford,LW,1991-04-30,MA,190.5,101.604608,L
8471362,Mikhail,Grabovski,BLR,Potsdam,C,1984-01-31,unknown,180.34,84.368112,L
8469623,Marek,Zidlicky,CZE,Most,D,1977-02-03,unknown,180.34,86.18248,R
8470630,Kevin,Klein,CAN,Kitchener,D,1984-12-13,ON,185.42,93.439952,R
8471686,Marc,Staal,CAN,Thunder Bay,D,1987-01-13,ON,193.04,94.80072799999999,L
8473565,Brian,Strait,USA,Waltham,D,1988-01-04,MA,185.42,93.439952,L
8475795,Dylan,McIlrath,CAN,Winnipeg,D,1992-04-20,MB,195.58,107.047712,R
8475692,Mats,Zuccarello,NOR,Oslo,RW,1987-09-01,unknown,172.72,81.192968,L
8470622,Patrick,Eaves,USA,Calgary,RW,1984-05-01,AB,177.8,91.625584,R
8477006,Christoph,Bertschy,CHE,Fribourg,C,1994-04-05,unknown,177.8,83.91452,R
8469665,Johnny,Oduya,SWE,Stockholm,D,1981-10-01,unknown,182.88,86.636072,L
8471490,Adam,Cracknell,CAN,Prince Albert,RW,1985-07-15,SK,187.96,98.883056,R
8475310,Curtis,McKenzie,CAN,Golden,LW,1991-02-22,BC,187.96,92.98636,L
8476344,Tyler,Graovac,CAN,Brampton,C,1993-04-27,ON,195.58,94.347136,L
8476924,Martin,Frk,CZE,Pelhrimov,RW,1993-10-05,unknown,185.42,92.98636,R
8471254,Bryan,Bickell,CAN,Bowmanville,LW,1986-03-09,ON,193.04,101.151016,L
8478562,Jakub,Nakladal,CZE,Hradec Králové,D,1987-12-30,unknown,187.96,96.161504,R
8477887,Patrick,Brown,USA,Bloomfield Hills,C,1992-05-29,MI,185.42,97.975872,R
8471716,Justin,Abdelkader,USA,Muskegon,LW,1987-02-25,MI,187.96,97.068688,L
8471695,Tuukka,Rask,FIN,Savonlinna,G,1987-03-10,unknown,190.5,79.83219199999999,L
8475852,Petr,Mrazek,CZE,Ostrava,G,1992-02-14,unknown,187.96,82.100152,L
8468083,Henrik,Zetterberg,SWE,Njurunda,C,1980-10-09,unknown,182.88,89.357624,L
8476525,Colin,Miller,CAN,Sault Ste. Marie,D,1992-10-29,ON,185.42,88.904032,R
8476822,Luke,Glendening,USA,Grand Rapids,RW,1989-04-28,MI,180.34,87.089664,R
8478512,Austin,Czarnik,USA,Detroit,C,1992-12-12,MI,175.26,72.57472,R
8477225,Jared,Coreau,CAN,Perth,G,1991-11-05,ON,198.12,99.79024,L
8471242,Mike,Green,CAN,Calgary,D,1985-10-12,AB,185.42,93.893544,R
8476450,Ryan,Sproul,CAN,Mississauga,D,1993-01-13,ON,193.04,92.98636,R
8476430,Tomas,Jurco,SVK,Kosice,LW,1992-12-28,unknown,187.96,85.275296,L
8470318,Jonathan,Ericsson,SWE,Karlskrona,D,1984-03-02,unknown,193.04,99.79024,L
8470778,Drew,Miller,USA,Dover,LW,1984-02-17,NJ,187.96,83.007336,L
8474679,Gustav,Nyquist,SWE,Halmstad,RW,1989-09-01,unknown,180.34,83.460928,L
8477946,Dylan,Larkin,USA,Waterford,C,1996-07-30,MI,185.42,89.811216,L
8475324,Nick,Jensen,USA,St. Paul,D,1990-09-21,MN,182.88,87.996848,R
8475772,Riley,Sheahan,CAN,St. Catharines,C,1991-12-07,ON,190.5,97.068688,L
8476443,Xavier,Ouellet,FRA,Bayonne,D,1993-07-29,unknown,185.42,83.91452,L
8476960,Andreas,Athanasiou,CAN,London,LW,1994-08-06,ON,187.96,85.275296,L
8477215,Danny,DeKeyser,USA,Detroit,D,1990-03-07,MI,190.5,87.089664,L
8477511,Anthony,Mantha,CAN,Longueuil,RW,1994-09-16,QC,195.58,102.0582,L
8475193,Tomas,Tatar,SVK,Ilava,LW,1990-12-01,unknown,177.8,83.91452,L
8468505,Steve,Ott,CAN,Summerside,C,1982-08-19,PE,182.88,87.543256,L
8471498,Jannik,Hansen,DNK,Rødovre,RW,1986-03-15,unknown,185.42,89.811216,R
8476624,Barclay,Goodrow,CAN,Toronto,RW,1993-02-26,ON,187.96,95.25431999999999,L
8478414,Timo,Meier,CHE,Herisau,RW,1996-10-08,unknown,182.88,97.52228,L
8477046,Joakim,Ryan,USA,Rumson,D,1993-06-17,NJ,180.34,83.91452,L
8478075,Anders,Bjork,USA,Mequon,LW,1996-08-05,WI,182.88,84.368112,L
8475841,Tim,Heed,SWE,Gothenburg,D,1991-01-27,unknown,182.88,83.91452,R
8477846,Ryan,Carpenter,USA,Oviedo,C,1991-01-18,FL,182.88,90.7184,R
8475844,Kenny,Agostino,USA,Morristown,LW,1992-04-30,NJ,182.88,91.625584,L
8477509,Mirco,Mueller,CHE,Winterthur,D,1995-03-21,unknown,190.5,95.25431999999999,L
8473434,Chad,Johnson,CAN,Saskatoon,G,1986-06-10,SK,190.5,89.357624,L
8477959,Joshua,Ho-Sang,CAN,Toronto,RW,1996-01-22,ON,182.88,78.471416,R
8474567,Zach,Bogosian,USA,Massena,D,1990-07-15,NY,190.5,100.243832,R
8476495,Seth,Griffith,CAN,Wallaceburg,C,1993-01-04,ON,175.26,86.18248,R
8470852,Matt,Moulson,CAN,North York,LW,1983-11-01,ON,185.42,92.079176,L
8475192,Taylor,Beck,CAN,St. Catharines,LW,1991-05-13,ON,187.96,92.079176,R
8467330,David,Legwand,USA,Detroit,C,1980-08-17,MI,187.96,93.893544,L
8471811,Cal,O'Reilly,CAN,Toronto,C,1986-09-30,ON,182.88,87.543256,L
8473482,Jiri,Tlusty,CZE,Slany,LW,1988-03-16,unknown,182.88,92.98636,L
8476772,Brian,O'Neill,USA,Yardley,RW,1988-06-01,PA,175.26,79.3786,L
8476870,Stefan,Matteau,USA,Chicago,C,1994-02-23,IL,187.96,99.79024,L
8471742,Cody,Franson,CAN,Sicamous,D,1987-08-08,BC,195.58,101.604608,R
8476999,Linus,Ullmark,SWE,Lugnvik,G,1993-07-31,unknown,193.04,100.243832,L
8469470,Carlo,Colaiacovo,CAN,Toronto,D,1983-01-27,ON,185.42,91.625584,L
8460542,Patrik,Elias,CZE,Trebic,C,1976-04-13,unknown,185.42,86.18248,L
8480072,Lias,Andersson,SWE,Smogen,C,1998-10-13,unknown,182.88,92.532768,L
8476869,Brady,Skjei,USA,Lakeville,D,1994-03-26,MN,190.5,95.707912,L
8476303,Rob,O'Gara,USA,Massapequa,D,1993-07-06,NY,193.04,97.52228,L
8477337,John,Gilmour,CAN,Montreal,D,1993-05-17,QC,182.88,88.45044,L
8477402,Pavel,Buchnevich,RUS,Cherepovets,RW,1995-04-17,unknown,187.96,86.636072,L
8480145,Neal,Pionk,USA,Hermantown,D,1995-07-29,MN,182.88,86.18248,R
8476918,Jimmy,Vesey,USA,Boston,LW,1993-05-26,MA,190.5,93.439952,L
8480382,Alexandar,Georgiev,RUS,Ruse,G,1996-02-10,unknown,185.42,81.64656,L
8476459,Mika,Zibanejad,SWE,Huddinge,C,1993-04-18,unknown,187.96,102.965384,R
8478063,Shane,Gersich,USA,Chaska,LW,1996-07-10,MN,180.34,79.3786,L
8480078,Filip,Chytil,CZE,Kromeriz,C,1999-09-05,unknown,187.96,91.625584,L
8478449,Roope,Hintz,FIN,Tampere,LW,1996-11-17,unknown,190.5,92.98636,L
8476447,Miikka,Salomaki,FIN,Raahe,RW,1993-03-09,unknown,180.34,92.079176,L
8477997,Nikita,Tryamkin,RUS,Yekaterinburg,D,1994-08-30,unknown,200.66,120.20188,L
8475808,Michael,Chaput,CAN,Ile Bizard,C,1992-04-09,QC,187.96,92.532768,L
8474579,Luca,Sbisa,CHE,Ozieri,D,1990-01-30,unknown,187.96,94.80072799999999,L
8475210,Anton,Rodin,SWE,Stockholm,RW,1990-11-21,unknown,180.34,83.91452,L
8476388,Andrey,Pedan,LTU,Kaunas,D,1993-07-03,unknown,195.58,96.615096,L
8476545,Kurtis,Gabriel,CAN,Newmarket,RW,1993-04-20,ON,193.04,90.7184,R
8476415,Kyle,Rau,USA,Eden Prairie,C,1992-10-24,MN,172.72,79.83219199999999,L
8475800,Teemu,Pulkkinen,FIN,Vantaa,LW,1992-01-02,unknown,177.8,83.91452,R
8476200,Paul,Thompson,USA,Methuen,RW,1988-11-30,MA,185.42,90.7184,R
8471693,Jakub,Kindl,CZE,Sumperk,D,1987-02-10,unknown,190.5,90.264808,L
8476852,Griffin,Reinhart,CAN,North Vancouver,D,1994-01-24,BC,193.04,96.161504,L
8474034,Patrick,Maroon,USA,St. Louis,LW,1988-04-23,MO,190.5,102.0582,L
8471348,Nikita,Nikitin,RUS,Omsk,D,1986-06-16,unknown,193.04,98.429464,L
8477851,Jordan,Oesterle,USA,Dearborn Heights,D,1992-06-25,MI,182.88,82.553744,L
8470803,Kyle,Brodziak,CAN,St. Paul,C,1984-05-25,AB,187.96,94.80072799999999,R
8471817,Ryan,Reaves,CAN,Winnipeg,RW,1987-01-20,MB,185.42,102.0582,R
8473534,Patrik,Berglund,SWE,Västerås,C,1988-06-02,unknown,193.04,99.336648,L
8476989,Petteri,Lindbohm,FIN,Helsinki,D,1993-09-23,unknown,190.5,89.811216,L
8474125,Carl,Gunnarsson,SWE,Orebro,D,1986-11-09,unknown,187.96,89.811216,L
8474627,Jori,Lehtera,FIN,Helsinki,C,1987-12-23,unknown,187.96,96.161504,L
8470105,Scottie,Upshall,CAN,Fort McMurray,RW,1983-10-07,AB,182.88,90.7184,L
8474565,Alex,Pietrangelo,CAN,King City,D,1990-01-18,ON,190.5,95.25431999999999,R
8474031,Kevin,Shattenkirk,USA,New Rochelle,D,1989-01-29,NY,182.88,90.7184,R
8474596,Jake,Allen,CAN,Fredericton,G,1990-08-07,NB,187.96,92.079176,L
8470151,Jay,Bouwmeester,CAN,Edmonton,D,1983-09-27,AB,193.04,93.439952,L
8476892,Colton,Parayko,CAN,St. Albert,D,1993-05-12,AB,198.12,104.32616,R
8471669,Paul,Stastny,USA,Quebec City,C,1985-12-27,QC,182.88,87.543256,L
8475768,Jaden,Schwartz,CAN,Wilcox,LW,1992-06-25,SK,177.8,86.18248,L
8476436,Dmitrij,Jaskin,CZE,Omsk,RW,1993-03-23,unknown,187.96,97.975872,L
8475765,Vladimir,Tarasenko,RUS,Yaroslavl,RW,1991-12-13,unknown,182.88,102.0582,L
8470257,Alexander,Steen,SWE,Winnipeg,LW,1984-03-01,MB,182.88,95.707912,L
8477952,Robby,Fabbri,CAN,Mississauga,C,1996-01-22,ON,177.8,86.18248,L
8474145,Robert,Bortuzzo,CAN,Thunder Bay,D,1989-03-18,ON,193.04,97.975872,R
8477471,Dillon,Heatherington,CAN,Calgary,D,1995-05-09,AB,193.04,97.52228,L
8475236,Cody,Eakin,CAN,Winnipeg,C,1991-05-24,MB,182.88,86.18248,L
8477501,Valeri,Nichushkin,RUS,Chelyabinsk,RW,1995-03-04,unknown,193.04,92.98636,L
8469466,Ales,Hemsky,CZE,Pardubice,RW,1983-08-13,unknown,182.88,80.28578399999999,R
8469544,Patrick,Sharp,CAN,Winnipeg,LW,1981-12-27,MB,185.42,90.7184,R
